Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR18678323,2024-04-01 00:02:21,2022-04-07 17:07:14,386651,116768602,386651,302,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1305/SRR018/18678/SRR18678323/SRR18678323.lite.1,SRX14779550,GSM6033850,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP368097,PRJNA824516,,824516,SRS12538906,SAMN27406439,simple,511145,Escherichia coli str. K-12 substr. MG1655,GSM6033850,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1399655,,public,414F8EDC604774B9A24F80833E152A83,B427088AE576AFC9B6B8BD11F47CE746
SRR18678324,2024-04-01 00:02:21,2022-04-07 17:07:14,357354,107920908,357354,302,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR018/18678/SRR18678324/SRR18678324.lite.1,SRX14779550,GSM6033850,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP368097,PRJNA824516,,824516,SRS12538906,SAMN27406439,simple,511145,Escherichia coli str. K-12 substr. MG1655,GSM6033850,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1399655,,public,12D1416BF7177C500B6B66A973639F70,F912EDD2B489A7D33F44D6B89A383667
SRR18678325,2024-04-01 00:02:21,2022-04-07 17:07:16,363758,109854916,363758,302,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR018/18678/SRR18678325/SRR18678325.lite.1,SRX14779550,GSM6033850,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP368097,PRJNA824516,,824516,SRS12538906,SAMN27406439,simple,511145,Escherichia coli str. K-12 substr. MG1655,GSM6033850,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1399655,,public,657F027917C3AAAFC91A8C0F837B86BC,5451718414EDB775A260F66C1CB3BE52
SRR18678326,2024-04-01 00:02:21,2022-04-07 17:07:01,47175,14246850,47175,302,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1305/SRR018/18678/SRR18678326/SRR18678326.lite.1,SRX14779550,GSM6033850,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP368097,PRJNA824516,,824516,SRS12538906,SAMN27406439,simple,511145,Escherichia coli str. K-12 substr. MG1655,GSM6033850,,,,,,,no,,,,,TIANJIN UNIVERSITY,SRA1399655,,public,7B39CE83FBB35B9E4F7C84CD404D12C2,11C108FD682526CD6F6E291EEF3D4C2C
SRR29711604,2025-12-31 03:03:17,2024-07-05 08:22:28,17529576,5293931952,17529576,302,1596,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711604/SRR29711604.lite.1,SRX25214045,MI1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901436,SAMN42330601,simple,511145,Escherichia coli str. K-12 substr. MG1655,M_1a,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,DE80D3230099DE09F930D8D7EFF4DD11,C4708940E01545D541986366F23D5020
SRR29711603,2025-12-31 03:03:17,2024-07-05 08:21:50,15562547,4699889194,15562547,302,1405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711603/SRR29711603.lite.1,SRX25214046,MI2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901439,SAMN42330602,simple,511145,Escherichia coli str. K-12 substr. MG1655,M_2b,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,404C887B94CC29E1D9C7907243D82996,C57993DCC92E08FA51848E0B42869F76
SRR29711608,2025-12-31 03:03:17,2024-07-05 08:21:14,12524845,3782503190,12524845,302,1129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711608/SRR29711608.lite.1,SRX25214041,AI1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901438,SAMN42330597,simple,511145,Escherichia coli str. K-12 substr. MG1655,A_33,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,723C7778A2517092D7767FEB59859046,5EBE7172B6E598D56F823EDEC3448E8E
SRR29711607,2025-12-31 03:03:17,2024-07-05 08:22:11,16580124,5007197448,16580124,302,1496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711607/SRR29711607.lite.1,SRX25214042,BI2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901437,SAMN42330598,simple,511145,Escherichia coli str. K-12 substr. MG1655,B_33,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,7AC5E2D297437226DD14D39D32DA15E9,8ECD3ED2351AD46E284160909A86D5B7
SRR29711606,2025-12-31 03:03:17,2024-07-05 08:22:38,18511521,5590479342,18511521,302,1683,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711606/SRR29711606.lite.1,SRX25214043,CKL1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901434,SAMN42330599,simple,511145,Escherichia coli str. K-12 substr. MG1655,CK_1,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,EEF03645B1C736904637645816E1CC7B,15E86F6337E3AF2317BB7D37FF286AD1
SRR29711605,2025-12-31 03:03:17,2024-07-05 08:22:49,18801268,5677982936,18801268,302,1710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR029/29711/SRR29711605/SRR29711605.lite.1,SRX25214044,CKL2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP518086,PRJNA1132130,,1132130,SRS21901435,SAMN42330600,simple,511145,Escherichia coli str. K-12 substr. MG1655,CK_2,,,,,,,no,,,,,BEIJING INSTITUTE OF TECHNOLOGY,SRA1917067,,public,BB5699F6CB984F1C9843BD9E9E08F8F6,00A7A8D939A97AD0862FD682284610EC
SRR33767563,2025-07-03 14:29:02,2025-05-30 13:57:13,7007634,1058152734,0,151,391,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767563/SRR33767563.lite.1,SRX28990019,G00014553,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209524,SAMN48810484,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.1.25%_A,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,4FF1FA9DDB9C11765CD8FB7BEA24B911,1B4405D5FF89B707C5B5FB9D88463F42
SRR33767561,2025-07-03 14:29:02,2025-05-30 13:57:51,10725601,1619565751,0,151,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767561/SRR33767561.lite.1,SRX28990021,G00015623,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209526,SAMN48810501,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.1.25%_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,A0A1BC12A825EB97E5E2BCD819C2E939,98245218F827F37ECD591A482F38EF58
SRR33767560,2025-07-03 14:29:02,2025-05-30 13:57:08,6622437,999987987,0,151,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767560/SRR33767560.lite.1,SRX28990022,G00014547,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209527,SAMN48810497,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.10%_A,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,87E63B2BB78B39BDD2FB8F0F87A2AB44,6DDE11DBD24C4526564A5F9CC674B8A4
SRR33767559,2025-07-03 14:29:02,2025-05-30 13:57:40,9919889,1497903239,0,151,551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767559/SRR33767559.lite.1,SRX28990023,G00015736,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209528,SAMN48810513,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.10%_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,D6CAAF043D72F3FEA675029878C3817C,1AA432BF466C15335223F2A6DD7E5A28
SRR33767558,2025-07-03 14:29:02,2025-05-30 13:57:32,9295093,1403559043,0,151,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767558/SRR33767558.lite.1,SRX28990024,G00014557,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209529,SAMN48810489,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.5%_A,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,C40DDD7611CB31C3BE799A37825450DE,FAB0328F9CA0106BD7ED097E61A551BA
SRR33767557,2025-07-03 14:29:02,2025-05-30 13:57:05,9675737,1461036287,0,151,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767557/SRR33767557.lite.1,SRX28990025,G00015619,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209530,SAMN48810506,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.5%_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,8FF41DDFA2B903A75FF79FA77F4BE10F,7E22C3F163BB98D021C2C1BD44CF1615
SRR33767556,2025-07-03 14:29:02,2025-05-30 13:56:50,6836599,1032326449,0,151,382,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767556/SRR33767556.lite.1,SRX28990026,G00014529,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209531,SAMN48810493,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.7.5%_A,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,31E9FF41315AF223ED1368682CFA7E95,101A15AE1DE3ACCC18C17B24D711F8F0
SRR33767555,2025-07-03 14:29:03,2025-05-30 13:57:16,7345196,1109124596,0,151,410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33767/SRR33767555/SRR33767555.lite.1,SRX28990027,G00015626,Tn-Seq,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 1000,SRP588897,PRJNA1270032,,1270032,SRS25209532,SAMN48810509,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,Isobutanol.7.5%_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2139692,,public,B24E8A4C007148F7DEA8CFE73BC16B9B,0861B03FCCAA962E8585A7235A57988A
SRR33968977,2025-07-03 14:29:22,2025-06-13 10:50:12,37309339,11267420378,37309339,302,3115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33968/SRR33968977/SRR33968977.lite.1,SRX29167729,ZAE2-G00014299_S244_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368224,SAMN49074122,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P16.2_A4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,77D7337274478A4F7F9A773FB298EC97,21A0CDA19B85C1DAFF5C49458002148F
SRR33968978,2025-07-03 14:29:23,2025-06-13 10:50:54,43412873,13110687646,43412873,302,3659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33968/SRR33968978/SRR33968978.lite.1,SRX29167728,ZAE2-G00014295_S250_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368227,SAMN49074121,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P16.2_B4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,A45A0E6FE1F9FFA4E6C06C6EA17DDEEC,C43F4F3CA3D59AA0E3E107B82AE6D799
SRR33969016,2025-07-03 14:29:22,2025-06-13 10:52:01,35339827,10672627754,35339827,302,2948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33969/SRR33969016/SRR33969016.lite.1,SRX29167690,ZAE2-G00014341_S254_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368183,SAMN49074127,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P16.2_C4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,939790572250746CACE02B80DB6CECAD,74356CBD707A0BC5D5A7B5063FDC52BD
SRR33969006,2025-07-03 14:29:21,2025-06-13 10:51:28,38292297,11564273694,38292297,302,3222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33969/SRR33969006/SRR33969006.lite.1,SRX29167700,ZAE2-G00015300_S261_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368197,SAMN49074136,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P35.2_A4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,30C928E4F058EC6F08F1ACEA83C0069B,C922D8CCC1A6F9BE685368E0EA40BE64
SRR33969001,2025-07-03 14:29:22,2025-06-13 10:50:07,35592430,10748913860,35592430,302,2987,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33969/SRR33969001/SRR33969001.lite.1,SRX29167705,ZAE2-G00015325_S267_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368203,SAMN49074141,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P35.2_B4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,65DB6C5F256C02449D2A174F746AF233,8F6B7E7C72F492C822223B3540C536FF
SRR33969011,2025-07-03 14:29:21,2025-06-13 10:50:09,38924901,11755320102,38924901,302,3275,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33969/SRR33969011/SRR33969011.lite.1,SRX29167695,ZAE2-G00015283_S271_L003,OTHER,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP591874,PRJNA1276497,,1276497,SRS25368190,SAMN49074132,simple,264203,Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,P35.2_C4_B,,,,,,,no,,,,,UNIVERSITY OF WISCONSIN-MADISON,SRA2148418,,public,03666DBCF9D7B0382D8CA128E42BE0E8,6A5E13AFF22F45236B48046412E125E3
ERR3450094,2019-11-17 06:44:15,2022-07-15 22:33:09,3113174,467794653,3113174,150,227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR003/3450/ERR3450094/ERR3450094.lite.2,ERX3472093,gln3(0)_rep1_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,516,152.2,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594845,SAMEA5806236,simple,4932,Saccharomyces cerevisiae,SAMEA5806236,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,9E0E7CE6A1F9352C6371A74ECE525F5C,06A49C150EC47D9DDC2B572F34DBA6B0
ERR3450095,2019-11-17 06:44:15,2022-07-17 21:18:13,2134062,320084314,2134062,149,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR003/3450/ERR3450095/ERR3450095.lite.2,ERX3472094,gln3(0)_rep2_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,442,138.8,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594846,SAMEA5806237,simple,4932,Saccharomyces cerevisiae,SAMEA5806237,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,EE47F19307368C42873B5241513EFD5C,6B1329A46A2B4AF0ADC1A48362474E36
ERR3450096,2019-11-17 06:44:15,2022-07-24 11:16:17,1326663,195597902,1326663,147,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/ERR003/3450/ERR3450096/ERR3450096.lite.2,ERX3472095,gln3(i-BuOH)_rep1_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,442,145.9,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594847,SAMEA5806238,simple,4932,Saccharomyces cerevisiae,SAMEA5806238,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,3A2E8D36B669F3C8F11B5492292C73E3,9520F36BAA5D617564DFCECF21436158
ERR3450097,2019-11-17 06:44:15,2022-07-15 23:39:12,3719279,556685512,3719279,149,270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3450/ERR3450097/ERR3450097.lite.2,ERX3472096,gln3(i-BuOH)_rep2_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,464,140.1,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594848,SAMEA5806239,simple,4932,Saccharomyces cerevisiae,SAMEA5806239,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,F87E79F60CFA89A9CEE4FA4AE8A5FEDA,E860D76D7685482CDD2DCFF6BFBDB2E3
ERR3450098,2019-11-17 06:44:15,2022-07-24 11:16:16,1408529,211685293,1408529,150,104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR003/3450/ERR3450098/ERR3450098.lite.2,ERX3472097,WT(0)_rep1_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,486,131.2,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594849,SAMEA5806240,simple,4932,Saccharomyces cerevisiae,SAMEA5806240,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,43F33AEDA6505434A096D4B5B6A48B55,AAF654DC33C8E29F584C4061C3764AAE
ERR3450099,2019-11-17 06:44:15,2022-07-24 11:16:30,2485218,374014943,0,150,178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3450/ERR3450099/ERR3450099.lite.2,ERX3472098,WT(0)_rep2_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,473,141.4,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594850,SAMEA5806241,simple,4932,Saccharomyces cerevisiae,SAMEA5806241,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,5383FA3FC24A818FB1B5F6C7FDC650C1,2775EEEC56E2005EC5FEACC89A55FFED
ERR3450100,2019-11-17 06:44:15,2022-07-19 01:11:15,1709278,255507722,1709278,149,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR003/3450/ERR3450100/ERR3450100.lite.2,ERX3472099,WT(i-BuOH)_rep1_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,494,149.7,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594851,SAMEA5806242,simple,4932,Saccharomyces cerevisiae,SAMEA5806242,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,78EA06C0918318840617C778C6F25CB9,7FBED720E834AF24EE66094DBF583A04
ERR3450101,2019-11-17 06:44:15,2022-07-24 11:16:24,1588749,234227685,1588749,147,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/ERR003/3450/ERR3450101/ERR3450101.lite.2,ERX3472100,WT(i-BuOH)_rep2_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,555,190.9,ILLUMINA,Illumina MiSeq,ERP116462,PRJEB33652,,590414,ERS3594852,SAMEA5806243,simple,4932,Saccharomyces cerevisiae,SAMEA5806243,,,,,,,no,,,,,Kyoto university,ERA2046562,,public,170697CA6080EF0B2B3377AFCF861AF4,AC2D5CB027B9F6985688FD10B8FF6C2D
SRR12265250,2020-07-19 19:46:35,2020-07-19 19:45:08,917972,552619144,917972,602,282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265250/SRR12265250.lite.1,SRX8770456,Sensor_20,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,8963E721F068BB45483EA7BC9536D32E,F4EFC7D613DD34052BB83C911F95376D
SRR12265251,2020-07-19 19:49:39,2020-07-19 19:44:39,348588,209849976,348588,602,101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265251/SRR12265251.lite.1,SRX8770455,Sensor_19,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,5197BDC2CB2043C6C06A8A6C5335A667,456EDC621B83CAE65AD7CA25CFC1F696
SRR12265252,2020-07-19 19:49:39,2020-07-19 19:44:46,129113,77726026,129113,602,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265252/SRR12265252.lite.1,SRX8770454,Sensor_18,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,8D6D865EBC3D70C8E6270A295A4AA576,797F53315825FD2375DDABDF72732962
SRR12265253,2020-07-19 19:46:35,2020-07-19 19:44:50,287564,173113528,287564,602,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12265/SRR12265253/SRR12265253.lite.1,SRX8770453,Sensor_17,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,AA4867E9DBEBA3B817C887ED19F4C015,6DADA85977E8696828D5DB9546648668
SRR12265254,2020-07-19 19:58:04,2020-07-19 19:47:18,357557,215249314,357557,602,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265254/SRR12265254.lite.1,SRX8770452,Sensor_16,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,83E37A9D6C7D47C54673AA4976A00A63,D5D444577C46B7D1D4297433D0EA24EC
SRR12265256,2020-07-19 19:58:04,2020-07-19 19:49:03,63784,19262768,63784,302,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265256/SRR12265256.lite.1,SRX8770450,Sensor_15,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,C19DF3F016B985E550D976431CFDCABF,9BD9F7D0095E02ADCFFCD913EFAF499F
SRR12265257,2020-07-19 19:49:39,2020-07-19 19:46:16,213480,64470960,213480,302,39,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12265/SRR12265257/SRR12265257.lite.1,SRX8770449,Sensor_14,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP272487,PRJNA644061,,644061,SRS7041426,SAMN15447129,simple,562,Escherichia coli,isobutanol_post-selection_sensor,,,,,,,no,,,,,UNIVERSITY OF COLORADO BOULDER,SRA1100526,,public,631CA948B1D7B267E0DBB7E77C51CD69,7D9CA876B7AB627AC752712519669949
